,device,date,hive temp,hive humidity,hive pressure,weather temp,weather humidity,weather pressure,wind speed,gust speed,weatherID,cloud coverage,rain,lat,long,file name,queen presence,queen acceptance,frames
513,1,2022-06-11 15:29:11,36.09,32.06,1007.38,31.45,42,1013,9.26,13.89,801,20,0,37.29,-121.95,2022-06-11--15-29-11_1__segment5.wav,1,1,8
514,1,2022-06-14 07:57:11,25.79,39.21,1010.24,17.37,64,1016,1.34,2.68,800,0,0,37.29,-121.95,2022-06-14--07-57-11_1__segment3.wav,1,2,8
515,1,2022-06-08 17:21:53,29.01,42.73,1006.68,24.49,56,1012,8.75,,803,75,0,37.29,-121.95,2022-06-08--17-21-53_1__segment5.wav,0,0,8
516,2,2022-06-12 05:33:50,20.38,60.48,1004.78,17.29,86,1010,3.09,,800,0,0,37.29,-121.95,2022-06-12--05-33-50_2__segment1.wav,1,1,10
517,2,2022-06-09 18:49:20,35.93,20.73,1005.01,27.96,33,1012,7.2,,802,40,0,37.29,-121.95,2022-06-09--18-49-20_2__segment5.wav,1,1,10
518,2,2022-06-07 12:07:57,33.16,37.31,1008.09,25.18,47,1014,4.63,,803,75,0,37.29,-121.95,2022-06-07--12-07-57_2__segment0.wav,1,2,10
519,2,2022-06-13 10:49:36,49.96,13.64,1010.54,20.75,50,1016,5.66,,721,20,0,37.29,-121.95,2022-06-13--10-49-36_2__segment2.wav,1,1,10
520,2,2022-06-10 22:41:10,24.14,43.81,1009.4,21.3,61,1016,4.63,,801,20,0,37.29,-121.95,2022-06-10--22-41-10_2__segment5.wav,1,1,10
521,2,2022-06-13 10:49:36,49.96,13.64,1010.54,20.75,50,1016,5.66,,721,20,0,37.29,-121.95,2022-06-13--10-49-36_2__segment0.wav,1,1,10
522,2,2022-06-07 12:07:57,33.16,37.31,1008.09,25.18,47,1014,4.63,,803,75,0,37.29,-121.95,2022-06-07--12-07-57_2__segment2.wav,1,2,10
523,2,2022-06-12 05:33:50,20.38,60.48,1004.78,17.29,86,1010,3.09,,800,0,0,37.29,-121.95,2022-06-12--05-33-50_2__segment3.wav,1,1,10
524,2,2022-06-08 23:16:48,19.15,47.73,1007.17,15.27,79,1013,4.63,,801,20,0,37.29,-121.95,2022-06-08--23-16-48_2__segment4.wav,0,0,10
525,2,2022-06-10 19:43:51,29.14,33.74,1007.16,26.22,51,1015,6.69,11.32,802,40,0,37.29,-121.95,2022-06-10--19-43-51_2__segment4.wav,1,1,10
526,1,2022-06-14 17:49:06,31.94,23.93,1006.73,27.39,31,1013,8.75,,711,20,0,37.29,-121.95,2022-06-14--17-49-06_1__segment5.wav,1,2,8
527,2,2022-06-06 04:32:02,19.9,49.61,1009.92,15.13,77,1016,3.09,,804,100,0,37.29,-121.95,2022-06-06--04-32-02_2__segment5.wav,1,2,10
528,1,2022-06-09 11:08:21,34.53,31.81,1007.45,23.74,52,1013,0.89,2.24,803,75,0,37.29,-121.95,2022-06-09--11-08-21_1__segment4.wav,0,0,8
529,1,2022-06-14 07:57:11,25.79,39.21,1010.24,17.37,64,1016,1.34,2.68,800,0,0,37.29,-121.95,2022-06-14--07-57-11_1__segment1.wav,1,2,8
530,2,2022-06-11 23:38:36,21.87,57.78,1007.62,19.4,79,1013,4.63,,801,20,0,37.29,-121.95,2022-06-11--23-38-36_2__segment3.wav,1,1,10
531,2,2022-06-10 06:39:32,19.93,45.21,1007.37,17.79,69,1013,0.0,,801,20,0,37.29,-121.95,2022-06-10--06-39-32_2__segment2.wav,1,1,10
532,2,2022-06-11 19:42:07,28.5,44.04,1006.34,25.53,59,1013,6.69,,801,20,0,37.29,-121.95,2022-06-11--19-42-07_2__segment0.wav,1,1,10
533,2,2022-06-12 03:35:25,20.82,58.17,1005.17,17.84,85,1011,0.45,0.89,800,0,0,37.29,-121.95,2022-06-12--03-35-25_2__segment0.wav,1,1,10
534,1,2022-06-14 10:55:49,36.92,24.44,1009.87,24.7,37,1015,5.14,,800,0,0,37.29,-121.95,2022-06-14--10-55-49_1__segment2.wav,1,2,8
535,2,2022-06-09 17:03:21,32.88,20.84,1004.97,31.11,29,1011,7.2,,802,40,0,37.29,-121.95,2022-06-09--17-03-21_2__segment0.wav,0,0,10
536,2,2022-06-11 18:43:10,30.57,38.54,1006.37,27.43,53,1013,7.72,11.32,801,20,0,37.29,-121.95,2022-06-11--18-43-10_2__segment1.wav,1,1,10
537,2,2022-06-08 18:21:07,27.72,37.52,1006.35,22.97,59,1012,8.23,10.29,803,75,0,37.29,-121.95,2022-06-08--18-21-07_2__segment0.wav,0,0,10
538,2,2022-06-13 13:47:23,41.9,12.83,1009.91,24.34,40,1016,6.17,,800,0,0,37.29,-121.95,2022-06-13--13-47-23_2__segment4.wav,1,1,10
539,1,2022-06-11 10:34:05,36.83,25.66,1008.96,29.15,35,1015,3.09,,801,20,0,37.29,-121.95,2022-06-11--10-34-05_1__segment4.wav,1,1,8
540,2,2022-06-08 06:52:11,19.14,39.1,1008.5,14.23,58,1014,0.45,1.34,803,75,0,37.29,-121.95,2022-06-08--06-52-11_2__segment1.wav,1,2,10
541,2,2022-06-13 04:53:24,16.65,42.53,1008.81,11.32,82,1014,0.89,1.79,800,0,0,37.29,-121.95,2022-06-13--04-53-24_2__segment4.wav,1,1,10
542,2,2022-06-11 03:36:54,19.45,51.11,1007.97,17.4,75,1014,0.45,0.45,800,0,0,37.29,-121.95,2022-06-11--03-36-54_2__segment1.wav,1,1,10
543,1,2022-06-14 12:53:59,40.31,17.0,1009.23,28.06,29,1015,4.63,,800,0,0,37.29,-121.95,2022-06-14--12-53-59_1__segment1.wav,1,2,8
544,2,2022-06-07 16:04:24,28.32,33.41,1007.65,25.76,43,1013,9.26,,803,75,0,37.29,-121.95,2022-06-07--16-04-24_2__segment5.wav,1,2,10
545,2,2022-06-09 21:46:45,24.21,34.94,1007.16,20.58,57,1013,4.12,,802,40,0,37.29,-121.95,2022-06-09--21-46-45_2__segment2.wav,1,1,10
546,2,2022-06-12 14:27:11,41.1,25.31,1004.32,24.31,65,1011,5.14,,803,75,0,37.29,-121.95,2022-06-12--14-27-11_2__segment1.wav,1,1,10
547,2,2022-06-10 04:41:06,18.88,52.9,1006.44,15.95,75,1012,0.0,,800,0,0,37.29,-121.95,2022-06-10--04-41-06_2__segment1.wav,1,1,10
548,1,2022-06-13 23:03:36,21.92,36.51,1010.09,15.02,65,1016,0.0,,800,0,0,37.29,-121.95,2022-06-13--23-03-36_1__segment1.wav,1,2,8
549,1,2022-06-10 20:42:49,28.6,41.06,1007.98,23.93,55,1015,6.17,,802,40,0,37.29,-121.95,2022-06-10--20-42-49_1__segment4.wav,1,1,8
550,1,2022-06-11 11:33:26,39.7,21.21,1008.93,30.51,30,1015,4.02,6.26,801,20,0,37.29,-121.95,2022-06-11--11-33-26_1__segment0.wav,1,1,8
551,2,2022-06-07 22:58:20,19.57,35.4,1009.46,14.97,56,1015,2.06,,800,0,0,37.29,-121.95,2022-06-07--22-58-20_2__segment1.wav,1,2,10
552,2,2022-06-07 15:05:17,30.11,33.76,1007.77,26.79,44,1013,8.23,,803,75,0,37.29,-121.95,2022-06-07--15-05-17_2__segment2.wav,1,2,10
553,1,2022-06-10 01:43:17,22.27,50.36,1006.88,17.56,69,1013,1.54,,800,0,0,37.29,-121.95,2022-06-10--01-43-17_1__segment0.wav,1,1,8
554,2,2022-06-05 21:37:36,24.54,47.87,1008.55,18.66,82,1014,4.63,,803,75,0,37.29,-121.95,2022-06-05--21-37-36_2__segment1.wav,1,2,10
555,2,2022-06-09 16:04:05,33.79,20.7,1005.5,31.11,31,1012,6.17,,802,40,0,37.29,-121.95,2022-06-09--16-04-05_2__segment0.wav,0,0,10
556,2,2022-06-06 14:24:42,30.08,33.84,1008.5,25.47,46,1014,6.69,,801,20,0,37.29,-121.95,2022-06-06--14-24-42_2__segment1.wav,1,2,10
557,2,2022-06-09 13:06:37,52.26,8.93,1006.09,29.44,34,1012,5.14,,803,75,0,37.29,-121.95,2022-06-09--13-06-37_2__segment1.wav,0,0,10
558,1,2022-06-13 19:07:11,28.01,22.8,1009.18,21.44,38,1016,5.66,,800,0,0,37.29,-121.95,2022-06-13--19-07-11_1__segment0.wav,1,2,8
559,2,2022-06-07 07:10:46,19.81,50.87,1008.0,12.44,79,1014,1.54,,801,20,0,37.29,-121.95,2022-06-07--07-10-46_2__segment2.wav,1,2,10
560,1,2022-06-09 00:15:56,22.51,49.07,1007.58,14.58,82,1013,5.14,,801,20,0,37.29,-121.95,2022-06-09--00-15-56_1__segment1.wav,0,0,8
561,1,2022-06-09 00:15:56,22.51,49.07,1007.58,14.58,82,1013,5.14,,801,20,0,37.29,-121.95,2022-06-09--00-15-56_1__segment0.wav,0,0,8
562,2,2022-06-09 13:06:37,52.26,8.93,1006.09,29.44,34,1012,5.14,,803,75,0,37.29,-121.95,2022-06-09--13-06-37_2__segment0.wav,0,0,10
563,1,2022-06-13 19:07:11,28.01,22.8,1009.18,21.44,38,1016,5.66,,800,0,0,37.29,-121.95,2022-06-13--19-07-11_1__segment1.wav,1,2,8
564,2,2022-06-07 07:10:46,19.81,50.87,1008.0,12.44,79,1014,1.54,,801,20,0,37.29,-121.95,2022-06-07--07-10-46_2__segment3.wav,1,2,10
565,2,2022-06-06 14:24:42,30.08,33.84,1008.5,25.47,46,1014,6.69,,801,20,0,37.29,-121.95,2022-06-06--14-24-42_2__segment0.wav,1,2,10
566,2,2022-06-09 16:04:05,33.79,20.7,1005.5,31.11,31,1012,6.17,,802,40,0,37.29,-121.95,2022-06-09--16-04-05_2__segment1.wav,0,0,10
567,2,2022-06-05 21:37:36,24.54,47.87,1008.55,18.66,82,1014,4.63,,803,75,0,37.29,-121.95,2022-06-05--21-37-36_2__segment0.wav,1,2,10
568,1,2022-06-10 01:43:17,22.27,50.36,1006.88,17.56,69,1013,1.54,,800,0,0,37.29,-121.95,2022-06-10--01-43-17_1__segment1.wav,1,1,8
569,2,2022-06-07 22:58:20,19.57,35.4,1009.46,14.97,56,1015,2.06,,800,0,0,37.29,-121.95,2022-06-07--22-58-20_2__segment0.wav,1,2,10
570,2,2022-06-07 15:05:17,30.11,33.76,1007.77,26.79,44,1013,8.23,,803,75,0,37.29,-121.95,2022-06-07--15-05-17_2__segment3.wav,1,2,10
571,1,2022-06-11 11:33:26,39.7,21.21,1008.93,30.51,30,1015,4.02,6.26,801,20,0,37.29,-121.95,2022-06-11--11-33-26_1__segment1.wav,1,1,8
572,1,2022-06-10 20:42:49,28.6,41.06,1007.98,23.93,55,1015,6.17,,802,40,0,37.29,-121.95,2022-06-10--20-42-49_1__segment5.wav,1,1,8
573,1,2022-06-13 23:03:36,21.92,36.51,1010.09,15.02,65,1016,0.0,,800,0,0,37.29,-121.95,2022-06-13--23-03-36_1__segment0.wav,1,2,8
574,2,2022-06-12 14:27:11,41.1,25.31,1004.32,24.31,65,1011,5.14,,803,75,0,37.29,-121.95,2022-06-12--14-27-11_2__segment0.wav,1,1,10
575,2,2022-06-10 04:41:06,18.88,52.9,1006.44,15.95,75,1012,0.0,,800,0,0,37.29,-121.95,2022-06-10--04-41-06_2__segment0.wav,1,1,10
576,2,2022-06-09 21:46:45,24.21,34.94,1007.16,20.58,57,1013,4.12,,802,40,0,37.29,-121.95,2022-06-09--21-46-45_2__segment3.wav,1,1,10
577,2,2022-06-07 16:04:24,28.32,33.41,1007.65,25.76,43,1013,9.26,,803,75,0,37.29,-121.95,2022-06-07--16-04-24_2__segment4.wav,1,2,10
578,1,2022-06-14 12:53:59,40.31,17.0,1009.23,28.06,29,1015,4.63,,800,0,0,37.29,-121.95,2022-06-14--12-53-59_1__segment0.wav,1,2,8
579,2,2022-06-11 03:36:54,19.45,51.11,1007.97,17.4,75,1014,0.45,0.45,800,0,0,37.29,-121.95,2022-06-11--03-36-54_2__segment0.wav,1,1,10
580,2,2022-06-13 04:53:24,16.65,42.53,1008.81,11.32,82,1014,0.89,1.79,800,0,0,37.29,-121.95,2022-06-13--04-53-24_2__segment5.wav,1,1,10
581,2,2022-06-13 13:47:23,41.9,12.83,1009.91,24.34,40,1016,6.17,,800,0,0,37.29,-121.95,2022-06-13--13-47-23_2__segment5.wav,1,1,10
582,2,2022-06-08 18:21:07,27.72,37.52,1006.35,22.97,59,1012,8.23,10.29,803,75,0,37.29,-121.95,2022-06-08--18-21-07_2__segment1.wav,0,0,10
583,2,2022-06-08 06:52:11,19.14,39.1,1008.5,14.23,58,1014,0.45,1.34,803,75,0,37.29,-121.95,2022-06-08--06-52-11_2__segment0.wav,1,2,10
584,1,2022-06-11 10:34:05,36.83,25.66,1008.96,29.15,35,1015,3.09,,801,20,0,37.29,-121.95,2022-06-11--10-34-05_1__segment5.wav,1,1,8
585,2,2022-06-11 18:43:10,30.57,38.54,1006.37,27.43,53,1013,7.72,11.32,801,20,0,37.29,-121.95,2022-06-11--18-43-10_2__segment0.wav,1,1,10
586,2,2022-06-09 17:03:21,32.88,20.84,1004.97,31.11,29,1011,7.2,,802,40,0,37.29,-121.95,2022-06-09--17-03-21_2__segment1.wav,0,0,10
587,2,2022-06-12 03:35:25,20.82,58.17,1005.17,17.84,85,1011,0.45,0.89,800,0,0,37.29,-121.95,2022-06-12--03-35-25_2__segment1.wav,1,1,10
588,2,2022-06-11 19:42:07,28.5,44.04,1006.34,25.53,59,1013,6.69,,801,20,0,37.29,-121.95,2022-06-11--19-42-07_2__segment1.wav,1,1,10
589,1,2022-06-14 10:55:49,36.92,24.44,1009.87,24.7,37,1015,5.14,,800,0,0,37.29,-121.95,2022-06-14--10-55-49_1__segment3.wav,1,2,8
590,2,2022-06-10 06:39:32,19.93,45.21,1007.37,17.79,69,1013,0.0,,801,20,0,37.29,-121.95,2022-06-10--06-39-32_2__segment3.wav,1,1,10
591,1,2022-06-14 07:57:11,25.79,39.21,1010.24,17.37,64,1016,1.34,2.68,800,0,0,37.29,-121.95,2022-06-14--07-57-11_1__segment0.wav,1,2,8
592,2,2022-06-11 23:38:36,21.87,57.78,1007.62,19.4,79,1013,4.63,,801,20,0,37.29,-121.95,2022-06-11--23-38-36_2__segment2.wav,1,1,10
593,2,2022-06-06 04:32:02,19.9,49.61,1009.92,15.13,77,1016,3.09,,804,100,0,37.29,-121.95,2022-06-06--04-32-02_2__segment4.wav,1,2,10
594,1,2022-06-14 17:49:06,31.94,23.93,1006.73,27.39,31,1013,8.75,,711,20,0,37.29,-121.95,2022-06-14--17-49-06_1__segment4.wav,1,2,8
595,2,2022-06-10 19:43:51,29.14,33.74,1007.16,26.22,51,1015,6.69,11.32,802,40,0,37.29,-121.95,2022-06-10--19-43-51_2__segment5.wav,1,1,10
596,2,2022-06-08 23:16:48,19.15,47.73,1007.17,15.27,79,1013,4.63,,801,20,0,37.29,-121.95,2022-06-08--23-16-48_2__segment5.wav,0,0,10
597,2,2022-06-07 12:07:57,33.16,37.31,1008.09,25.18,47,1014,4.63,,803,75,0,37.29,-121.95,2022-06-07--12-07-57_2__segment3.wav,1,2,10
598,2,2022-06-13 10:49:36,49.96,13.64,1010.54,20.75,50,1016,5.66,,721,20,0,37.29,-121.95,2022-06-13--10-49-36_2__segment1.wav,1,1,10
599,2,2022-06-12 05:33:50,20.38,60.48,1004.78,17.29,86,1010,3.09,,800,0,0,37.29,-121.95,2022-06-12--05-33-50_2__segment2.wav,1,1,10
600,1,2022-06-14 17:49:06,31.94,23.93,1006.73,27.39,31,1013,8.75,,711,20,0,37.29,-121.95,2022-06-14--17-49-06_1__segment0.wav,1,2,8
601,2,2022-06-06 10:27:52,29.25,44.66,1010.17,19.92,61,1016,5.66,,801,20,0,37.29,-121.95,2022-06-06--10-27-52_2__segment2.wav,1,2,10
602,2,2022-06-06 04:32:02,19.9,49.61,1009.92,15.13,77,1016,3.09,,804,100,0,37.29,-121.95,2022-06-06--04-32-02_2__segment0.wav,1,2,10
603,1,2022-06-11 15:29:11,36.09,32.06,1007.38,31.45,42,1013,9.26,13.89,801,20,0,37.29,-121.95,2022-06-11--15-29-11_1__segment2.wav,1,1,8
604,1,2022-06-09 11:08:21,34.53,31.81,1007.45,23.74,52,1013,0.89,2.24,803,75,0,37.29,-121.95,2022-06-09--11-08-21_1__segment1.wav,0,0,8
605,1,2022-06-14 07:57:11,25.79,39.21,1010.24,17.37,64,1016,1.34,2.68,800,0,0,37.29,-121.95,2022-06-14--07-57-11_1__segment4.wav,1,2,8
606,1,2022-06-08 17:21:53,29.01,42.73,1006.68,24.49,56,1012,8.75,,803,75,0,37.29,-121.95,2022-06-08--17-21-53_1__segment2.wav,0,0,8
607,2,2022-06-13 10:49:36,49.96,13.64,1010.54,20.75,50,1016,5.66,,721,20,0,37.29,-121.95,2022-06-13--10-49-36_2__segment5.wav,1,1,10
608,2,2022-06-09 18:49:20,35.93,20.73,1005.01,27.96,33,1012,7.2,,802,40,0,37.29,-121.95,2022-06-09--18-49-20_2__segment2.wav,1,1,10
609,2,2022-06-08 23:16:48,19.15,47.73,1007.17,15.27,79,1013,4.63,,801,20,0,37.29,-121.95,2022-06-08--23-16-48_2__segment1.wav,0,0,10
610,2,2022-06-10 19:43:51,29.14,33.74,1007.16,26.22,51,1015,6.69,11.32,802,40,0,37.29,-121.95,2022-06-10--19-43-51_2__segment1.wav,1,1,10
611,2,2022-06-10 22:41:10,24.14,43.81,1009.4,21.3,61,1016,4.63,,801,20,0,37.29,-121.95,2022-06-10--22-41-10_2__segment2.wav,1,1,10
612,2,2022-06-11 19:42:07,28.5,44.04,1006.34,25.53,59,1013,6.69,,801,20,0,37.29,-121.95,2022-06-11--19-42-07_2__segment5.wav,1,1,10
613,2,2022-06-12 03:35:25,20.82,58.17,1005.17,17.84,85,1011,0.45,0.89,800,0,0,37.29,-121.95,2022-06-12--03-35-25_2__segment5.wav,1,1,10
614,2,2022-06-09 17:03:21,32.88,20.84,1004.97,31.11,29,1011,7.2,,802,40,0,37.29,-121.95,2022-06-09--17-03-21_2__segment5.wav,0,0,10
615,1,2022-06-09 09:09:25,28.95,44.52,1007.87,17.89,69,1013,4.12,,803,75,0,37.29,-121.95,2022-06-09--09-09-25_1__segment2.wav,0,0,8
616,2,2022-06-06 13:25:30,31.81,36.33,1009.2,24.6,48,1015,8.23,11.32,801,20,0,37.29,-121.95,2022-06-06--13-25-30_2__segment2.wav,1,2,10
617,1,2022-06-10 09:37:53,34.7,33.04,1008.74,26.81,48,1014,0.89,2.24,801,20,0,37.29,-121.95,2022-06-10--09-37-53_1__segment2.wav,1,1,8
618,1,2022-06-09 20:47:28,28.23,35.42,1006.78,22.52,44,1013,5.14,,803,75,0,37.29,-121.95,2022-06-09--20-47-28_1__segment3.wav,1,1,8
619,2,2022-06-13 12:48:18,47.41,9.88,1010.25,23.59,40,1016,7.72,,800,0,0,37.29,-121.95,2022-06-13--12-48-18_2__segment3.wav,1,1,10
620,2,2022-06-11 18:43:10,30.57,38.54,1006.37,27.43,53,1013,7.72,11.32,801,20,0,37.29,-121.95,2022-06-11--18-43-10_2__segment4.wav,1,1,10
621,1,2022-06-11 10:34:05,36.83,25.66,1008.96,29.15,35,1015,3.09,,801,20,0,37.29,-121.95,2022-06-11--10-34-05_1__segment1.wav,1,1,8
622,2,2022-06-08 06:52:11,19.14,39.1,1008.5,14.23,58,1014,0.45,1.34,803,75,0,37.29,-121.95,2022-06-08--06-52-11_2__segment4.wav,1,2,10
623,2,2022-06-08 18:21:07,27.72,37.52,1006.35,22.97,59,1012,8.23,10.29,803,75,0,37.29,-121.95,2022-06-08--18-21-07_2__segment5.wav,0,0,10
624,2,2022-06-13 13:47:23,41.9,12.83,1009.91,24.34,40,1016,6.17,,800,0,0,37.29,-121.95,2022-06-13--13-47-23_2__segment1.wav,1,1,10
625,2,2022-06-10 05:40:19,18.67,45.91,1006.87,15.9,75,1013,0.0,,800,0,0,37.29,-121.95,2022-06-10--05-40-19_2__segment3.wav,1,1,10
626,2,2022-06-08 03:54:28,18.92,39.05,1008.39,13.54,60,1014,1.54,,800,0,0,37.29,-121.95,2022-06-08--03-54-28_2__segment2.wav,1,2,10
627,2,2022-06-09 20:47:36,26.05,31.58,1006.48,22.52,44,1013,5.14,,803,75,0,37.29,-121.95,2022-06-09--20-47-36_2__segment3.wav,1,1,10
628,2,2022-06-13 04:53:24,16.65,42.53,1008.81,11.32,82,1014,0.89,1.79,800,0,0,37.29,-121.95,2022-06-13--04-53-24_2__segment1.wav,1,1,10
629,1,2022-06-14 12:53:59,40.31,17.0,1009.23,28.06,29,1015,4.63,,800,0,0,37.29,-121.95,2022-06-14--12-53-59_1__segment4.wav,1,2,8
630,2,2022-06-11 03:36:54,19.45,51.11,1007.97,17.4,75,1014,0.45,0.45,800,0,0,37.29,-121.95,2022-06-11--03-36-54_2__segment4.wav,1,1,10
631,2,2022-06-09 02:14:21,17.37,51.26,1006.73,13.54,84,1013,2.06,,800,0,0,37.29,-121.95,2022-06-09--02-14-21_2__segment2.wav,0,0,10
632,1,2022-06-14 02:01:04,20.88,38.12,1009.78,12.95,72,1016,0.0,,800,0,0,37.29,-121.95,2022-06-14--02-01-04_1__segment3.wav,1,2,8
633,2,2022-06-07 16:04:24,28.32,33.41,1007.65,25.76,43,1013,9.26,,803,75,0,37.29,-121.95,2022-06-07--16-04-24_2__segment0.wav,1,2,10
634,1,2022-06-11 13:31:16,40.09,23.01,1008.13,31.92,34,1014,7.72,,801,20,0,37.29,-121.95,2022-06-11--13-31-16_1__segment2.wav,1,1,8
635,1,2022-06-13 23:03:36,21.92,36.51,1010.09,15.02,65,1016,0.0,,800,0,0,37.29,-121.95,2022-06-13--23-03-36_1__segment4.wav,1,2,8
636,2,2022-06-10 04:41:06,18.88,52.9,1006.44,15.95,75,1012,0.0,,800,0,0,37.29,-121.95,2022-06-10--04-41-06_2__segment4.wav,1,1,10
637,2,2022-06-12 14:27:11,41.1,25.31,1004.32,24.31,65,1011,5.14,,803,75,0,37.29,-121.95,2022-06-12--14-27-11_2__segment4.wav,1,1,10
638,1,2022-06-11 11:33:26,39.7,21.21,1008.93,30.51,30,1015,4.02,6.26,801,20,0,37.29,-121.95,2022-06-11--11-33-26_1__segment5.wav,1,1,8
639,1,2022-06-10 20:42:49,28.6,41.06,1007.98,23.93,55,1015,6.17,,802,40,0,37.29,-121.95,2022-06-10--20-42-49_1__segment1.wav,1,1,8
640,1,2022-06-10 01:43:17,22.27,50.36,1006.88,17.56,69,1013,1.54,,800,0,0,37.29,-121.95,2022-06-10--01-43-17_1__segment5.wav,1,1,8
641,2,2022-06-05 21:37:36,24.54,47.87,1008.55,18.66,82,1014,4.63,,803,75,0,37.29,-121.95,2022-06-05--21-37-36_2__segment4.wav,1,2,10
642,2,2022-06-09 16:04:05,33.79,20.7,1005.5,31.11,31,1012,6.17,,802,40,0,37.29,-121.95,2022-06-09--16-04-05_2__segment5.wav,0,0,10
643,2,2022-06-07 22:58:20,19.57,35.4,1009.46,14.97,56,1015,2.06,,800,0,0,37.29,-121.95,2022-06-07--22-58-20_2__segment4.wav,1,2,10
644,1,2022-06-13 19:07:11,28.01,22.8,1009.18,21.44,38,1016,5.66,,800,0,0,37.29,-121.95,2022-06-13--19-07-11_1__segment5.wav,1,2,8
645,2,2022-06-09 13:06:37,52.26,8.93,1006.09,29.44,34,1012,5.14,,803,75,0,37.29,-121.95,2022-06-09--13-06-37_2__segment4.wav,0,0,10
646,1,2022-06-09 00:15:56,22.51,49.07,1007.58,14.58,82,1013,5.14,,801,20,0,37.29,-121.95,2022-06-09--00-15-56_1__segment4.wav,0,0,8
647,2,2022-06-06 14:24:42,30.08,33.84,1008.5,25.47,46,1014,6.69,,801,20,0,37.29,-121.95,2022-06-06--14-24-42_2__segment4.wav,1,2,10
648,2,2022-06-06 14:24:42,30.08,33.84,1008.5,25.47,46,1014,6.69,,801,20,0,37.29,-121.95,2022-06-06--14-24-42_2__segment5.wav,1,2,10
649,1,2022-06-09 00:15:56,22.51,49.07,1007.58,14.58,82,1013,5.14,,801,20,0,37.29,-121.95,2022-06-09--00-15-56_1__segment5.wav,0,0,8
650,1,2022-06-13 19:07:11,28.01,22.8,1009.18,21.44,38,1016,5.66,,800,0,0,37.29,-121.95,2022-06-13--19-07-11_1__segment4.wav,1,2,8
651,2,2022-06-09 13:06:37,52.26,8.93,1006.09,29.44,34,1012,5.14,,803,75,0,37.29,-121.95,2022-06-09--13-06-37_2__segment5.wav,0,0,10
652,2,2022-06-07 22:58:20,19.57,35.4,1009.46,14.97,56,1015,2.06,,800,0,0,37.29,-121.95,2022-06-07--22-58-20_2__segment5.wav,1,2,10
653,2,2022-06-09 16:04:05,33.79,20.7,1005.5,31.11,31,1012,6.17,,802,40,0,37.29,-121.95,2022-06-09--16-04-05_2__segment4.wav,0,0,10
654,2,2022-06-05 21:37:36,24.54,47.87,1008.55,18.66,82,1014,4.63,,803,75,0,37.29,-121.95,2022-06-05--21-37-36_2__segment5.wav,1,2,10
655,1,2022-06-10 01:43:17,22.27,50.36,1006.88,17.56,69,1013,1.54,,800,0,0,37.29,-121.95,2022-06-10--01-43-17_1__segment4.wav,1,1,8
656,1,2022-06-10 20:42:49,28.6,41.06,1007.98,23.93,55,1015,6.17,,802,40,0,37.29,-121.95,2022-06-10--20-42-49_1__segment0.wav,1,1,8
657,1,2022-06-11 11:33:26,39.7,21.21,1008.93,30.51,30,1015,4.02,6.26,801,20,0,37.29,-121.95,2022-06-11--11-33-26_1__segment4.wav,1,1,8
658,2,2022-06-10 04:41:06,18.88,52.9,1006.44,15.95,75,1012,0.0,,800,0,0,37.29,-121.95,2022-06-10--04-41-06_2__segment5.wav,1,1,10
659,2,2022-06-12 14:27:11,41.1,25.31,1004.32,24.31,65,1011,5.14,,803,75,0,37.29,-121.95,2022-06-12--14-27-11_2__segment5.wav,1,1,10
660,1,2022-06-13 23:03:36,21.92,36.51,1010.09,15.02,65,1016,0.0,,800,0,0,37.29,-121.95,2022-06-13--23-03-36_1__segment5.wav,1,2,8
661,1,2022-06-11 13:31:16,40.09,23.01,1008.13,31.92,34,1014,7.72,,801,20,0,37.29,-121.95,2022-06-11--13-31-16_1__segment3.wav,1,1,8
662,2,2022-06-07 16:04:24,28.32,33.41,1007.65,25.76,43,1013,9.26,,803,75,0,37.29,-121.95,2022-06-07--16-04-24_2__segment1.wav,1,2,10
663,2,2022-06-11 03:36:54,19.45,51.11,1007.97,17.4,75,1014,0.45,0.45,800,0,0,37.29,-121.95,2022-06-11--03-36-54_2__segment5.wav,1,1,10
664,1,2022-06-14 12:53:59,40.31,17.0,1009.23,28.06,29,1015,4.63,,800,0,0,37.29,-121.95,2022-06-14--12-53-59_1__segment5.wav,1,2,8
665,2,2022-06-13 04:53:24,16.65,42.53,1008.81,11.32,82,1014,0.89,1.79,800,0,0,37.29,-121.95,2022-06-13--04-53-24_2__segment0.wav,1,1,10
666,1,2022-06-14 02:01:04,20.88,38.12,1009.78,12.95,72,1016,0.0,,800,0,0,37.29,-121.95,2022-06-14--02-01-04_1__segment2.wav,1,2,8
667,2,2022-06-09 02:14:21,17.37,51.26,1006.73,13.54,84,1013,2.06,,800,0,0,37.29,-121.95,2022-06-09--02-14-21_2__segment3.wav,0,0,10
668,2,2022-06-08 03:54:28,18.92,39.05,1008.39,13.54,60,1014,1.54,,800,0,0,37.29,-121.95,2022-06-08--03-54-28_2__segment3.wav,1,2,10
669,2,2022-06-09 20:47:36,26.05,31.58,1006.48,22.52,44,1013,5.14,,803,75,0,37.29,-121.95,2022-06-09--20-47-36_2__segment2.wav,1,1,10
670,2,2022-06-10 05:40:19,18.67,45.91,1006.87,15.9,75,1013,0.0,,800,0,0,37.29,-121.95,2022-06-10--05-40-19_2__segment2.wav,1,1,10
